customer_id,churn,ltv
CUST01075,0,8265.37
CUST01076,1,9865.03
CUST01077,0,8401.02
CUST01078,0,9634.58
CUST01079,1,9328.78
CUST01080,0,6048.26
CUST01081,1,8375.16
CUST01082,0,9373.08
CUST01083,0,9802.39
CUST01084,0,7950.35
CUST01085,0,6565.03
CUST01086,0,7311.18
CUST01087,0,8620.12
CUST01088,0,8740.19
CUST01089,0,10133.85
CUST01090,0,8465.49
CUST01091,0,6572.79
CUST01092,0,10926.59
CUST01093,0,8569.64
CUST01094,0,9678.57
CUST01095,0,6730.84
CUST01096,0,8733.55
CUST01097,0,7422.82
CUST01098,0,9484.07
CUST01099,0,8758.38
CUST01100,0,6490.47
CUST01101,1,9774.61
CUST01102,0,8381.62
CUST01103,0,9598.0
CUST01104,0,7539.41
CUST01105,0,8433.12
CUST01106,0,7798.36
CUST01107,0,8992.13
CUST01108,0,8504.78
CUST01109,0,9207.27
CUST01110,0,9727.69
CUST01111,0,8528.61
CUST01112,0,10618.56
CUST01113,0,8675.33
CUST01114,0,8615.77
CUST01115,0,7608.94
CUST01116,0,7621.71
CUST01117,0,9145.25
CUST01118,0,8245.93
CUST01119,0,10828.3
CUST01120,0,9450.48
CUST01121,0,8665.41
CUST01122,0,7687.4
CUST01123,0,6465.38
CUST01124,0,10767.42
CUST01125,0,8520.97
CUST01126,0,9186.1
CUST01127,0,8929.46
CUST01128,0,6935.76
CUST01129,0,8804.28
CUST01130,0,9006.39
CUST01131,0,7812.62
CUST01132,0,6703.29
CUST01133,0,9748.37
CUST01134,0,7415.76
CUST01135,0,7297.37
CUST01136,0,8892.81
CUST01137,0,8599.62
CUST01138,0,7726.79
CUST01139,0,8635.67
CUST01140,0,8937.47
CUST01141,0,8894.35
CUST01142,0,8363.44
CUST01143,0,7936.42
CUST01144,0,10022.2
CUST01145,0,9224.92
CUST01146,0,8408.32
CUST01147,0,10137.76
CUST01148,0,8771.26
CUST01149,0,5841.31
CUST01150,0,9316.96
CUST01151,0,11040.12
CUST01152,0,7981.43
CUST01153,0,8553.47
CUST01154,0,9330.41
CUST01155,0,6992.49
CUST01156,0,9098.85
CUST01157,0,9745.32
CUST01158,0,10635.38
CUST01159,0,6982.74
CUST01160,1,8227.78
CUST01161,0,8615.32
CUST01162,0,8648.47
CUST01163,0,8827.23
CUST01164,0,7734.89
CUST01165,0,10147.7
CUST01166,0,10866.23
CUST01167,0,9328.26
CUST01168,1,9880.04
CUST01169,0,8215.7
CUST01170,0,6654.47
CUST01171,0,9468.39
CUST01172,0,6990.49
CUST01173,0,8352.67
CUST01174,0,7585.4
CUST01175,0,8466.81
CUST01176,0,6187.52
CUST01177,0,8926.89
CUST01178,0,7940.7
CUST01179,0,9854.21
CUST01180,0,10539.4
CUST01181,0,9585.63
CUST01182,0,9497.18
CUST01183,0,7359.39
CUST01184,0,8737.84
CUST01185,1,8064.18
CUST01186,0,8136.79
CUST01187,0,5518.76
CUST01188,0,10652.74
CUST01189,0,10496.76
CUST01190,0,9337.54
CUST01191,0,8206.16
CUST01192,0,8331.88
CUST01193,0,8168.59
CUST01194,0,6422.02
CUST01195,0,9262.4
CUST01196,0,8266.27
CUST01197,0,7955.42
CUST01198,0,8448.04
CUST01199,1,10319.06
CUST01200,0,8741.78
CUST01201,0,8046.42
CUST01202,0,9965.0
CUST01203,0,8733.91
CUST01204,0,8160.84
CUST01205,0,9647.1
CUST01206,1,9547.64
CUST01207,0,7889.85
CUST01208,0,9018.24
CUST01209,0,7924.75
CUST01210,0,7803.71
CUST01211,0,7520.39
CUST01212,0,11386.68
CUST01213,0,10095.56
CUST01214,0,7478.5
CUST01215,0,8883.21
CUST01216,0,7923.49
CUST01217,0,7659.72
CUST01218,1,7336.01
CUST01219,0,9693.43
CUST01220,0,9535.89
CUST01221,0,12578.52
CUST01222,0,8844.98
CUST01223,0,11411.86
CUST01224,0,8048.63
CUST01225,0,7735.75
CUST01226,0,7270.18
CUST01227,0,9078.97
CUST01228,0,8148.62
CUST01229,0,9459.57
CUST01230,1,7290.67
CUST01231,1,8987.51
CUST01232,1,7885.61
CUST01233,0,7032.45
CUST01234,0,8618.58
CUST01235,1,9162.0
CUST01236,1,8586.34
CUST01237,0,10119.51
CUST01238,0,9055.51
CUST01239,0,8119.6
CUST01240,1,8571.15
CUST01241,0,8112.98
CUST01242,0,9635.21
CUST01243,0,8700.49
CUST01244,0,8359.64
CUST01245,0,6897.56
CUST01246,0,7015.87
CUST01247,1,7037.06
CUST01248,0,10040.85
CUST01249,0,7357.01
CUST01250,1,7565.62
CUST01251,0,10330.02
CUST01252,0,5735.92
CUST01253,0,8556.36
CUST01254,0,8147.65
CUST01255,0,7565.1
CUST01256,0,8276.66
CUST01257,0,10115.17
CUST01258,0,10485.42
CUST01259,0,8622.58
CUST01260,0,8748.82
CUST01261,0,7850.92
CUST01262,0,7387.98
CUST01263,0,9894.95
CUST01264,0,7611.58
CUST01265,0,6114.46
CUST01266,0,9244.76
CUST01267,0,8704.92
CUST01268,0,8427.45
CUST01269,0,9322.72
CUST01270,0,7936.46
CUST01271,0,7108.82
CUST01272,0,7980.52
CUST01273,0,9942.4
CUST01274,0,8302.75
CUST01275,0,6559.26
CUST01276,0,7850.48
CUST01277,0,9140.75
CUST01278,0,8228.36
CUST01279,0,9326.15
CUST01280,0,10743.89
CUST01281,0,10452.76
CUST01282,0,10386.81
CUST01283,0,9637.12
CUST01284,0,10616.85
CUST01285,0,10257.08
CUST01286,0,7878.96
CUST01287,0,8876.08
CUST01288,0,7523.57
CUST01289,1,11831.25
CUST01290,0,6673.57
CUST01291,0,8123.7
CUST01292,0,7690.98
CUST01293,0,7924.79
CUST01294,0,8662.31
CUST01295,0,10209.16
CUST01296,0,8804.75
CUST01297,0,7932.79
CUST01298,0,6980.69
CUST01299,0,9440.26
CUST01300,0,6911.83
CUST01301,0,8631.74
CUST01302,0,7305.11
CUST01303,0,7610.01
CUST01304,1,9391.61
CUST01305,1,9141.92
CUST01306,1,8632.86
CUST01307,0,9191.81
CUST01308,0,6997.5
CUST01309,0,10334.46
CUST01310,1,8585.43
CUST01311,0,11167.94
CUST01312,0,7114.93
CUST01313,0,10028.91
CUST01314,0,8393.64
CUST01315,0,7806.19
CUST01316,0,10440.12
CUST01317,0,9529.47
CUST01318,0,9200.51
CUST01319,0,9182.52
CUST01320,0,10121.67
CUST01321,0,6379.52
CUST01322,0,7483.09
CUST01323,0,8731.28
CUST01324,0,6899.24
CUST01325,0,9912.08
CUST01326,0,9139.08
CUST01327,0,10983.3
CUST01328,0,8977.04
CUST01329,0,8973.62
CUST01330,0,8484.71
CUST01331,0,9090.12
CUST01332,0,8770.92
CUST01333,0,9010.45
CUST01334,0,8241.13
CUST01335,1,10154.82
CUST01336,0,9816.68
CUST01337,0,9003.03
CUST01338,0,6590.57
CUST01339,0,9067.16
CUST01340,0,6678.45
CUST01341,0,8441.99
CUST01342,0,6621.65
CUST01343,0,8272.35
CUST01344,0,8716.94
CUST01345,0,9826.63
CUST01346,0,12383.62
CUST01347,1,8994.34
CUST01348,1,7985.63
CUST01349,0,8053.04
CUST01350,1,7996.03
CUST01351,0,8237.59
CUST01352,0,7718.01
CUST01353,0,8705.16
CUST01354,0,8922.32
CUST01355,0,8870.88
CUST01356,0,10413.66
CUST01357,0,9399.3
CUST01358,0,7487.81
CUST01359,0,8556.11
CUST01360,0,8039.05
CUST01361,0,8445.34
CUST01362,0,9281.76
CUST01363,0,7769.48
CUST01364,0,8696.01
CUST01365,0,8011.95
CUST01366,0,7168.65
CUST01367,1,8974.29
CUST01368,0,8895.64
CUST01369,0,10991.71
CUST01370,0,7545.32
CUST01371,0,8282.08
CUST01372,0,9230.05
CUST01373,1,8602.9
CUST01374,0,8059.17
CUST01375,0,9582.02
CUST01376,0,8355.75
CUST01377,0,9417.98
CUST01378,1,9884.16
CUST01379,0,9221.84
CUST01380,0,8582.24
CUST01381,0,6691.92
CUST01382,0,9245.9
CUST01383,0,8189.31
CUST01384,0,8976.06
CUST01385,0,9815.69
CUST01386,0,9404.8
CUST01387,0,10333.2
CUST01388,0,7915.77
CUST01389,0,10867.28
CUST01390,0,7067.75
CUST01391,0,10884.67
CUST01392,0,6882.81
CUST01393,0,11085.13
CUST01394,0,10013.59
CUST01395,0,6645.16
CUST01396,0,7887.48
CUST01397,0,6404.41
CUST01398,1,8965.93
CUST01399,0,9030.41
CUST01400,1,10298.36
CUST01401,0,7244.45
CUST01402,0,9008.08
CUST01403,0,9426.17
CUST01404,0,6011.7
CUST01405,0,9298.73
CUST01406,0,7748.41
CUST01407,0,8191.74
CUST01408,0,9853.21
CUST01409,0,7904.29
CUST01410,0,8071.05
CUST01411,0,10749.53
CUST01412,0,8369.37
CUST01413,0,8747.89
CUST01414,0,8157.32
CUST01415,0,10285.34
CUST01416,0,11151.91
CUST01417,0,8675.14
CUST01418,0,8757.66
CUST01419,0,9514.65
CUST01420,1,8182.42
CUST01421,0,8308.22
CUST01422,0,7836.07
CUST01423,0,7263.96
CUST01424,0,9569.51
CUST01425,1,7975.14
CUST01426,0,6997.21
CUST01427,0,8452.01
CUST01428,0,7875.24
CUST01429,0,7161.63
CUST01430,0,10250.32
CUST01431,0,7616.35
CUST01432,0,8019.19
CUST01433,0,5933.52
CUST01434,0,8093.91
CUST01435,0,9201.86
CUST01436,0,9724.78
CUST01437,0,7495.39
CUST01438,0,8867.53
CUST01439,0,8388.51
CUST01440,0,6780.8
CUST01441,0,9257.36
CUST01442,0,8590.31
CUST01443,0,9477.55
CUST01444,0,9086.29
CUST01445,0,7430.5
CUST01446,0,8383.93
CUST01447,0,9026.18
CUST01448,0,8188.51
CUST01449,0,7421.85
CUST01450,0,9768.81
CUST01451,0,8176.13
CUST01452,0,11183.12
CUST01453,0,9406.24
CUST01454,0,7832.47
CUST01455,0,7799.9
CUST01456,0,8377.38
CUST01457,0,6648.51
CUST01458,0,10453.32
CUST01459,0,7207.37
CUST01460,0,7516.29
CUST01461,1,8349.92
CUST01462,0,8914.82
CUST01463,0,7829.26
CUST01464,0,7488.38
CUST01465,0,9736.71
CUST01466,0,8168.41
CUST01467,0,8952.98
CUST01468,0,8000.28
CUST01469,0,8581.87
CUST01470,0,7781.36
CUST01471,1,8733.22
CUST01472,1,8442.3
CUST01473,0,8727.25
CUST01474,0,9214.51
CUST01475,0,6833.61
CUST01476,0,8128.73
CUST01477,0,7999.53
CUST01478,0,7368.56
CUST01479,0,9063.96
CUST01480,0,9043.1
CUST01481,0,6818.62
CUST01482,0,11110.91
CUST01483,0,8838.59
CUST01484,1,7088.95
CUST01485,0,8677.11
CUST01486,0,8634.53
CUST01487,0,7793.99
CUST01488,0,7234.37
CUST01489,0,9598.08
CUST01490,0,8378.66
CUST01491,0,7342.95
CUST01492,0,10483.44
CUST01493,0,7470.6
CUST01494,0,9949.23
CUST01495,0,7105.99
CUST01496,1,10932.34
CUST01497,0,8728.51
CUST01498,0,7530.47
CUST01499,0,8312.73
CUST01500,0,7982.82
CUST01501,1,8651.81
CUST01502,0,8434.86
CUST01503,0,9148.44
CUST01504,0,9803.88
CUST01505,0,9345.62
CUST01506,0,8922.83
CUST01507,0,7870.38
CUST01508,1,8480.18
CUST01509,0,10303.5
CUST01510,0,7670.09
CUST01511,0,7287.7
CUST01512,0,7521.41
CUST01513,0,8593.74
CUST01514,0,7924.56
CUST01515,0,7723.78
CUST01516,1,9209.18
CUST01517,0,9122.55
CUST01518,0,10505.96
CUST01519,0,10774.19
CUST01520,1,7155.78
CUST01521,0,8387.42
CUST01522,0,9435.51
CUST01523,0,9137.4
CUST01524,0,7878.53
CUST01525,0,7696.03
CUST01526,0,8501.21
CUST01527,0,10261.06
CUST01528,0,8492.16
CUST01529,0,7976.63
CUST01530,0,9251.8
CUST01531,0,6918.51
CUST01532,0,9007.97
CUST01533,0,8225.1
CUST01534,0,7455.65
CUST01535,0,7596.03
CUST01536,0,8617.85
CUST01537,0,8499.08
CUST01538,0,9652.41
CUST01539,0,7285.45
CUST01540,0,8060.88
CUST01541,0,7303.65
CUST01542,0,9868.91
CUST01543,1,8760.14
CUST01544,0,8423.65
CUST01545,0,7662.59
CUST01546,0,8248.52
CUST01547,0,9005.59
CUST01548,0,8362.57
CUST01549,0,8711.73
CUST01550,0,9084.11
CUST01551,0,8119.25
CUST01552,0,8630.27
CUST01553,0,10994.57
CUST01554,0,9042.67
CUST01555,0,10413.86
CUST01556,0,6087.04
CUST01557,0,8273.47
CUST01558,0,7004.8
CUST01559,0,7418.32
CUST01560,0,7469.51
CUST01561,0,8244.18
CUST01562,0,8479.23
CUST01563,0,11683.91
CUST01564,0,6473.08
CUST01565,0,7034.8
CUST01566,0,8578.82
CUST01567,0,8248.6
CUST01568,0,9316.58
CUST01569,0,7615.76
CUST01570,0,7807.3
CUST01571,0,9183.78
CUST01572,0,9199.44
CUST01573,0,9334.48
CUST01574,0,7245.43
CUST01575,0,7676.2
CUST01576,0,9587.87
CUST01577,0,11178.49
CUST01578,0,6440.96
CUST01579,0,7627.71
CUST01580,0,8258.27
CUST01581,0,7508.64
CUST01582,1,8432.17
CUST01583,0,7987.59
CUST01584,0,11201.23
CUST01585,0,8588.44
CUST01586,0,8423.6
CUST01587,0,8405.3
CUST01588,0,8187.47
CUST01589,0,8666.58
CUST01590,0,8355.41
CUST01591,0,9746.6
CUST01592,0,8857.26
CUST01593,1,7714.29
CUST01594,0,6334.43
CUST01595,0,9469.63
CUST01596,0,7741.03
CUST01597,0,6671.11
CUST01598,0,9728.85
CUST01599,0,7605.42
CUST01600,0,8377.4
CUST01601,0,8824.18
CUST01602,0,9062.51
CUST01603,0,6933.04
CUST01604,0,8520.51
CUST01605,0,8817.5
CUST01606,0,7759.48
CUST01607,0,7500.71
CUST01608,0,8956.07
CUST01609,0,8805.61
CUST01610,0,9146.85
CUST01611,0,7733.88
CUST01612,0,7471.65
CUST01613,0,7873.05
CUST01614,0,8035.04
CUST01615,0,10176.35
CUST01616,0,7081.68
CUST01617,0,8458.7
CUST01618,0,7853.49
CUST01619,0,10874.98
CUST01620,1,6983.17
CUST01621,0,7786.43
CUST01622,0,8693.2
CUST01623,0,7188.09
CUST01624,0,9379.36
CUST01625,0,8937.29
CUST01626,0,9172.39
CUST01627,0,9178.08
CUST01628,0,8809.46
CUST01629,0,7735.88
CUST01630,1,8445.52
CUST01631,0,7185.99
CUST01632,1,8699.84
CUST01633,0,9169.24
CUST01634,0,8023.88
CUST01635,0,10294.82
CUST01636,0,9207.0
CUST01637,0,7212.64
CUST01638,0,7496.54
CUST01639,1,8646.74
CUST01640,0,7616.48
CUST01641,0,6573.62
CUST01642,0,8006.97
CUST01643,0,10158.35
CUST01644,0,7895.08
CUST01645,0,7627.8
CUST01646,0,11503.96
CUST01647,0,9367.39
CUST01648,0,6337.47
CUST01649,0,11402.37
CUST01650,0,8933.8
CUST01651,0,10756.62
CUST01652,0,7043.75
CUST01653,0,9325.12
CUST01654,0,9309.54
CUST01655,1,7482.04
CUST01656,0,6830.8
CUST01657,0,10881.82
CUST01658,0,10541.16
CUST01659,0,7922.28
CUST01660,0,8383.61
CUST01661,0,8589.65
CUST01662,0,7137.13
CUST01663,0,9435.23
CUST01664,0,9265.6
CUST01665,0,8457.03
CUST01666,0,7964.43
CUST01667,0,8870.37
CUST01668,0,9543.38
CUST01669,0,9755.25
CUST01670,1,8256.98
CUST01671,0,9677.02
CUST01672,0,8761.95
CUST01673,0,9837.08
CUST01674,0,9666.68
CUST01675,0,8473.46
CUST01676,0,6400.15
CUST01677,0,9266.7
CUST01678,0,8064.45
CUST01679,0,9774.55
CUST01680,0,9927.32
CUST01681,0,9321.72
CUST01682,0,7498.91
CUST01683,0,7951.53
CUST01684,0,9128.52
CUST01685,0,9375.28
CUST01686,0,9743.73
CUST01687,0,8441.08
CUST01688,0,10299.47
CUST01689,0,8336.84
CUST01690,0,8908.61
CUST01691,1,7350.34
CUST01692,0,8073.69
CUST01693,0,6362.52
CUST01694,0,8669.59
CUST01695,0,8848.79
CUST01696,0,8729.14
CUST01697,0,7822.34
CUST01698,0,8277.17
CUST01699,0,8630.54
CUST01700,0,8364.87
CUST01701,0,8024.11
CUST01702,0,10262.94
CUST01703,0,8934.67
CUST01704,0,10229.42
CUST01705,0,8970.8
CUST01706,0,9901.44
CUST01707,1,9138.25
CUST01708,0,8085.44
CUST01709,0,9636.1
CUST01710,0,8800.64
CUST01711,0,7381.87
CUST01712,0,8293.34
CUST01713,0,9355.49
CUST01714,0,9004.25
CUST01715,0,8047.33
CUST01716,0,8171.08
CUST01717,0,7845.47
CUST01718,0,6665.48
CUST01719,0,7963.06
CUST01720,0,8921.0
CUST01721,0,8215.71
CUST01722,0,7612.3
CUST01723,0,8443.52
CUST01724,0,9324.8
CUST01725,0,7228.6
CUST01726,0,8248.88
CUST01727,0,7194.59
CUST01728,0,8922.16
CUST01729,0,10025.63
CUST01730,0,8500.49
CUST01731,0,9594.37
CUST01732,0,10312.28
CUST01733,1,9030.17
CUST01734,0,7528.08
CUST01735,0,5536.36
CUST01736,1,8327.32
CUST01737,0,8521.96
CUST01738,0,7282.5
CUST01739,1,8817.96
CUST01740,0,6228.11
CUST01741,0,9001.8
CUST01742,0,11101.94
CUST01743,0,10675.9
CUST01744,0,8897.53
CUST01745,1,7654.76
CUST01746,0,8125.17
CUST01747,0,9133.13
CUST01748,0,9097.14
CUST01749,0,10227.53
CUST01750,0,7348.18
CUST01751,0,8057.46
CUST01752,1,8372.45
CUST01753,0,8356.34
CUST01754,1,6850.69
CUST01755,0,8961.86
CUST01756,0,7231.68
CUST01757,0,8755.25
CUST01758,0,9703.37
CUST01759,0,7773.23
CUST01760,0,8826.96
CUST01761,0,9033.75
CUST01762,0,8634.2
CUST01763,0,7784.29
CUST01764,0,10046.2
CUST01765,0,9252.48
CUST01766,0,8669.73
CUST01767,0,9047.13
CUST01768,0,8563.64
CUST01769,0,7964.6
CUST01770,0,10003.98
CUST01771,0,9711.02
CUST01772,0,9777.77
CUST01773,0,10403.25
CUST01774,0,8963.28
CUST01775,0,9045.86
CUST01776,0,7733.91
CUST01777,0,10739.13
CUST01778,0,7177.7
CUST01779,0,7570.55
CUST01780,0,9368.44
CUST01781,0,7932.99
CUST01782,0,7923.59
CUST01783,0,8930.87
CUST01784,0,7755.98
CUST01785,0,7965.06
CUST01786,0,6967.52
CUST01787,0,9060.24
CUST01788,0,8773.23
CUST01789,0,7490.15
CUST01790,0,8513.22
CUST01791,0,10348.62
CUST01792,0,7837.36
CUST01793,0,7739.5
CUST01794,0,9513.82
CUST01795,0,8357.91
CUST01796,0,8191.65
CUST01797,0,9003.54
CUST01798,0,10024.62
CUST01799,0,8606.51
CUST01800,0,8126.97
CUST01801,1,7318.28
CUST01802,0,10705.13
CUST01803,0,9603.42
CUST01804,0,8665.69
CUST01805,0,7473.74
CUST01806,1,9808.89
CUST01807,0,8023.42
CUST01808,0,8726.19
CUST01809,0,7937.42
CUST01810,0,7977.59
CUST01811,0,8988.52
CUST01812,0,8393.72
CUST01813,0,7025.52
CUST01814,0,9664.67
CUST01815,0,7555.41
CUST01816,0,7821.97
CUST01817,0,8464.93
CUST01818,0,10007.49
CUST01819,0,10145.27
CUST01820,0,9841.18
CUST01821,0,8137.62
CUST01822,1,6175.34
CUST01823,0,6785.66
CUST01824,0,7819.1
CUST01825,0,9847.79
CUST01826,0,8262.33
CUST01827,0,8382.6
CUST01828,0,9117.18
CUST01829,0,9201.02
CUST01830,0,6846.29
CUST01831,0,8542.02
CUST01832,0,8442.31
CUST01833,0,9147.56
CUST01834,0,6471.13
CUST01835,0,9280.96
CUST01836,0,6906.91
CUST01837,0,11886.73
CUST01838,0,7149.16
CUST01839,0,8723.12
CUST01840,0,7606.29
CUST01841,0,8960.27
CUST01842,1,9996.56
CUST01843,0,10607.59
CUST01844,0,8038.22
CUST01845,0,9714.55
CUST01846,0,5608.06
CUST01847,0,9749.31
CUST01848,0,9327.24
CUST01849,0,8344.04
CUST01850,0,8965.71
CUST01851,0,9641.56
CUST01852,0,6879.94
CUST01853,0,7060.24
CUST01854,0,7803.3
CUST01855,0,7607.08
CUST01856,0,8118.34
CUST01857,0,9896.61
CUST01858,0,7189.07
CUST01859,0,7897.25
CUST01860,0,7558.21
CUST01861,0,8422.43
CUST01862,0,8824.42
CUST01863,0,9208.91
CUST01864,1,9838.49
CUST01865,0,7264.35
CUST01866,1,7935.22
CUST01867,0,9765.19
CUST01868,0,6871.42
CUST01869,0,7298.57
CUST01870,0,8818.93
CUST01871,0,7107.04
CUST01872,0,5435.06
CUST01873,0,8453.2
CUST01874,1,6985.37
CUST01875,0,7570.56
CUST01876,0,8918.95
CUST01877,0,8943.66
CUST01878,0,9690.5
CUST01879,0,9594.14
CUST01880,0,7977.43
CUST01881,0,9418.44
CUST01882,0,9063.9
CUST01883,0,7298.51
CUST01884,0,11794.29
CUST01885,0,6698.48
CUST01886,0,7811.25
CUST01887,0,9981.62
CUST01888,0,8755.77
CUST01889,0,8691.69
CUST01890,0,8652.62
CUST01891,0,5652.07
CUST01892,0,7943.7
CUST01893,0,7872.34
CUST01894,0,10192.81
CUST01895,0,6621.7
CUST01896,0,9990.38
CUST01897,0,7828.01
CUST01898,0,9230.99
CUST01899,0,8609.92
CUST01900,0,9044.63
CUST01901,0,9997.94
CUST01902,0,7810.1
CUST01903,0,7214.69
CUST01904,0,7174.24
CUST01905,0,5978.01
CUST01906,0,10612.68
CUST01907,1,8196.32
CUST01908,0,7558.49
CUST01909,0,8445.5
CUST01910,1,7503.16
CUST01911,0,8387.76
CUST01912,0,7626.74
CUST01913,0,9243.11
CUST01914,0,8662.65
CUST01915,0,7260.0
CUST01916,0,8510.22
CUST01917,0,7942.91
CUST01918,0,8288.64
CUST01919,0,8886.09
CUST01920,0,8935.03
CUST01921,0,7224.12
CUST01922,0,9035.82
CUST01923,0,7532.2
CUST01924,0,10259.4
CUST01925,0,9013.52
CUST01926,0,9892.24
CUST01927,0,8153.67
CUST01928,0,10563.35
CUST01929,0,9832.71
CUST01930,0,8225.59
CUST01931,0,6380.29
CUST01932,0,6671.11
CUST01933,0,7471.94
CUST01934,0,11459.35
CUST01935,0,8451.76
CUST01936,0,6687.12
CUST01937,0,10239.07
CUST01938,0,9918.88
CUST01939,1,9260.0
CUST01940,1,7750.66
CUST01941,0,7276.01
CUST01942,0,8899.0
CUST01943,0,7337.86
CUST01944,0,7447.45
CUST01945,0,7954.56
CUST01946,0,6080.73
CUST01947,0,8473.91
CUST01948,1,8371.04
CUST01949,0,8555.76
CUST01950,0,7057.04
CUST01951,0,8300.62
CUST01952,0,7894.01
CUST01953,0,7796.2
CUST01954,0,7747.92
CUST01955,0,10574.27
CUST01956,1,7016.3
CUST01957,0,8702.69
CUST01958,0,10135.23
CUST01959,0,10307.41
CUST01960,0,8076.79
CUST01961,0,9215.53
CUST01962,0,8753.09
CUST01963,0,7589.37
CUST01964,0,8510.64
CUST01965,0,8182.2
CUST01966,0,8727.53
CUST01967,0,11246.36
CUST01968,0,7320.26
CUST01969,0,7115.77
CUST01970,0,10135.26
CUST01971,0,6629.99
CUST01972,0,8474.27
CUST01973,0,8178.02
CUST01974,1,9497.95
CUST01975,0,7848.08
CUST01976,0,8448.61
CUST01977,0,8581.76
CUST01978,0,7654.38
CUST01979,0,9560.33
CUST01980,0,7850.76
CUST01981,0,8767.09
CUST01982,0,11561.7
CUST01983,0,6141.62
CUST01984,0,7264.4
CUST01985,1,9753.04
CUST01986,0,8075.7
CUST01987,1,7589.9
CUST01988,0,8066.27
CUST01989,0,7954.94
CUST01990,1,8078.63
CUST01991,0,8735.78
CUST01992,0,7968.73
CUST01993,0,7454.7
CUST01994,0,7967.34
CUST01995,0,8340.95
CUST01996,0,9719.91
CUST01997,0,6719.53
CUST01998,0,9590.84
CUST01999,0,7557.27
CUST02000,0,7942.77
CUST02001,0,10176.08
CUST02002,0,7875.59
CUST02003,0,8872.95
CUST02004,0,12609.28
CUST02005,0,9581.89
CUST02006,0,8428.79
CUST02007,0,9037.33
CUST02008,0,11223.71
CUST02009,0,10571.58
CUST02010,0,7549.57
CUST02011,0,9226.32
CUST02012,0,9845.07
CUST02013,0,7755.9
CUST02014,0,9493.57
CUST02015,0,8579.42
CUST02016,0,8237.45
CUST02017,0,7161.68
CUST02018,0,8619.41
CUST02019,1,11908.53
CUST02020,0,8061.99
CUST02021,0,6555.41
CUST02022,0,7623.69
CUST02023,0,9598.29
CUST02024,0,8009.58
CUST02025,0,7260.6
CUST02026,1,9350.95
CUST02027,0,9108.5
CUST02028,1,10705.1
CUST02029,0,7147.48
CUST02030,0,7708.68
CUST02031,0,7743.86
CUST02032,0,8293.13
CUST02033,0,7321.79
CUST02034,0,8661.67
CUST02035,0,7843.62
CUST02036,0,7601.01
CUST02037,0,9399.6
CUST02038,0,8400.58
CUST02039,0,9456.79
CUST02040,0,8644.19
CUST02041,0,8260.82
CUST02042,1,7302.84
CUST02043,0,10010.93
CUST02044,1,6967.66
CUST02045,1,9835.77
CUST02046,0,7492.59
CUST02047,0,9145.99
CUST02048,0,7810.74
CUST02049,0,6940.0
CUST02050,0,7773.55
CUST02051,0,9270.01
CUST02052,0,9097.19
CUST02053,0,9170.49
CUST02054,0,8399.51
CUST02055,0,8092.19
CUST02056,0,10090.52
CUST02057,0,8135.74
CUST02058,0,8975.91
CUST02059,0,8423.65
CUST02060,0,9436.67
CUST02061,0,7877.66
CUST02062,0,8610.92
CUST02063,0,7291.85
CUST02064,0,9758.12
CUST02065,0,7590.92
CUST02066,0,7608.03
CUST02067,0,9223.34
CUST02068,0,8779.32
CUST02069,0,6698.62
CUST02070,0,7888.8
CUST02071,0,9913.16
CUST02072,0,9627.25
CUST02073,0,9198.85
CUST02074,0,9614.53
CUST02075,0,9264.52
CUST02076,1,8323.98
CUST02077,0,7539.0
CUST02078,0,9042.38
CUST02079,0,10085.49
CUST02080,0,9020.3
CUST02081,0,9516.13
CUST02082,0,8871.9
CUST02083,0,9608.19
CUST02084,0,9252.96
CUST02085,0,7954.94
CUST02086,0,11472.71
CUST02087,0,10061.66
CUST02088,0,8854.07
CUST02089,1,8532.09
CUST02090,1,8106.91
CUST02091,0,8450.64
CUST02092,0,9526.99
CUST02093,0,10857.2
CUST02094,0,7108.36
CUST02095,0,8773.03
CUST02096,0,7440.53
CUST02097,1,9123.03
CUST02098,0,8060.14
CUST02099,0,9757.28
CUST02100,0,8242.36
CUST02101,0,9316.87
CUST02102,0,8372.92
CUST02103,0,8044.42
CUST02104,1,6979.62
CUST02105,0,7709.38
CUST02106,0,9831.3
CUST02107,0,7342.87
CUST02108,0,7709.38
CUST02109,0,7793.44
CUST02110,0,9155.64
CUST02111,0,7425.04
CUST02112,0,10742.53
CUST02113,0,7794.79
CUST02114,0,7747.9
CUST02115,1,8343.55
CUST02116,0,8407.43
CUST02117,0,7969.54
CUST02118,0,7299.01
CUST02119,0,8657.04
CUST02120,0,6626.64
CUST02121,0,7613.59
CUST02122,0,6861.01
CUST02123,0,8617.23
CUST02124,0,8669.69
CUST02125,0,7667.78
CUST02126,0,6686.17
CUST02127,1,9307.25
CUST02128,1,11269.33
CUST02129,0,7511.42
CUST02130,0,10472.72
CUST02131,0,8856.96
CUST02132,0,9096.83
CUST02133,1,10067.44
CUST02134,0,8594.43
CUST02135,0,7829.72
CUST02136,0,10053.75
CUST02137,0,7158.02
CUST02138,0,8767.68
CUST02139,0,7276.78
CUST02140,0,7349.51
CUST02141,0,7308.01
CUST02142,0,9159.61
CUST02143,0,8129.94
CUST02144,1,10180.0
CUST02145,0,9537.92
CUST02146,0,6914.17
CUST02147,0,9092.0
CUST02148,0,8500.75
CUST02149,0,9410.72
CUST02150,1,7942.65
